ID;Netzbetreiber;VSE-ID;Kategorie;Netznutzung;Energie;Abgabe;KEV;Total exkl. MWST
817;Azienda Elettrica Bregaglia AEB;;C1;4,86;6,2;0;0,45;11,51
817;Azienda Elettrica Bregaglia AEB;;C2;3,98;6,2;0;0,45;10,63
817;Azienda Elettrica Bregaglia AEB;;C3;3,724;6,2;0;0,45;10,374
817;Azienda Elettrica Bregaglia AEB;;C4;3,6792;6,2;0;0,45;10,3292
13;Azienda Elettrica Buseno;10895012345;H1;10,835;10;0;0,45;21,285
13;Azienda Elettrica Buseno;10895012345;H2;9,26;10;0;0,45;19,71
13;Azienda Elettrica Buseno;10895012345;H3;9,571111111;10;0;0,45;20,02111111
13;Azienda Elettrica Buseno;10895012345;H4;9,571111111;10;0;0,45;20,02111111
13;Azienda Elettrica Buseno;10895012345;H5;8,326666667;10;0;0,45;18,77666667
13;Azienda Elettrica Buseno;10895012345;H6;7,1;10;0;0,45;17,55
13;Azienda Elettrica Buseno;10895012345;H7;7,536923077;10;0;0,45;17,98692308
13;Azienda Elettrica Buseno;10895012345;H8;8,326666667;10;0;0,45;18,77666667
13;Azienda Elettrica Buseno;10895012345;C1;8,21;10;0;0,45;18,66
13;Azienda Elettrica Buseno;10895012345;C2;6,926666667;10;0;0,45;17,37666667
13;Azienda Elettrica Buseno;10895012345;C3;6,553333333;10;0;0,45;17,00333333
13;Azienda Elettrica Buseno;10895012345;C4;6,488;10;0;0,45;16,938
13;Azienda Elettrica Buseno;10895012345;C5;6,488;10;0;0,45;16,938
13;Azienda Elettrica Buseno;10895012345;C6;6,469333333;10;0;0,45;16,91933333
13;Azienda Elettrica Buseno;10895012345;C7;6,461866667;10;0;0,45;16,91186667
14;Azienda Elettrica Cama;10896012345;H1;18,335;10,5;0;0,45;29,285
14;Azienda Elettrica Cama;10896012345;H2;14,96;10,5;0;0,45;25,91
14;Azienda Elettrica Cama;10896012345;H3;12,29333333;10,5;0;0,45;23,24333333
14;Azienda Elettrica Cama;10896012345;H4;12,29333333;10,5;0;0,45;23,24333333
14;Azienda Elettrica Cama;10896012345;H5;10,96;10,5;0;0,45;21,91
14;Azienda Elettrica Cama;10896012345;H6;9,56;10,5;0;0,45;20,51
14;Azienda Elettrica Cama;10896012345;H7;10,11384615;10,5;0;0,45;21,06384615
14;Azienda Elettrica Cama;10896012345;H8;10,96;10,5;0;0,45;21,91
14;Azienda Elettrica Cama;10896012345;C1;11,585;10,5;0;0,45;22,535
14;Azienda Elettrica Cama;10896012345;C2;9,66;10,5;0;0,45;20,61
14;Azienda Elettrica Cama;10896012345;C3;11,68;10,5;0;0,45;22,63
14;Azienda Elettrica Cama;10896012345;C4;11,376;10,5;0;0,45;22,326
14;Azienda Elettrica Cama;10896012345;C5;11,376;10,5;0;0,45;22,326
14;Azienda Elettrica Cama;10896012345;C6;11,09866667;10,5;0;0,45;22,04866667
14;Azienda Elettrica Cama;10896012345;C7;10,69973333;10,5;0;0,45;21,64973333
16;Azienda Elettrica Comunale Airolo;10682012345;H1;12,96;3,859375;2;0,45;19,269375
